iteration,checkpoint,state_mode,samples,root_samples,tree_queries,max_depth,sim_depth,search_epsilon,action_epsilon,backup,value_target,prior_scale,mean_value_prediction,mean_search_backup,residual_mean,residual_stderr,residual_l1,residual_l2,residual_linf,residual_abs_median,residual_abs_p90,residual_abs_p95,root_residual_mean,root_residual_l1,root_residual_l2,root_residual_linf,mean_search_seconds,total_search_seconds
530,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0530.jld2,on_policy,256,8,500,5,50,0.17653467179688265,0.17653467179688265,mean,search,0.0,9.263565415516496,9.410325457602537,0.14676004208604151,0.22741325764528408,1.8477392197625209,3.634462807201002,20.726884330749513,0.5913164156871327,4.706945760652069,7.653153186148376,1.2116985177956554,1.6987399426088086,2.7056847372388253,6.168764252106609,0.05573851056396961,14.26905870437622
540,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0540.jld2,on_policy,256,8,500,5,50,0.1747772479920119,0.1747772479920119,mean,search,0.0,9.47180582396686,9.751571003580795,0.27976517961393343,0.26749361719933684,2.179514876826489,4.280682368797373,19.374600498199463,0.5250520224044557,6.746647430160195,10.391582475932566,0.5661484782538844,0.9836327758814198,1.519813973688824,3.851932954021869,0.04881524387747049,12.496702432632446
550,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0550.jld2,on_policy,256,7,500,5,50,0.17303731955164084,0.17303731955164084,mean,search,0.0,6.338073551654816,6.263025655023134,-0.07504789663168088,0.17119230900681162,1.034050021990696,2.7347518874433887,18.654948554992675,0.32213312657255244,1.7807873426314593,5.002647854793245,1.3617452599686206,2.1425853757755884,4.638308415966815,12.194140656255584,0.05095847509801388,13.045369625091553
560,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0560.jld2,on_policy,256,8,500,5,50,0.1713147123073202,0.1713147123073202,mean,search,0.0,10.865390272811055,11.163306310895745,0.2979160380846898,0.25111971547885287,2.1030319459802063,4.021111463116135,30.618210064151892,0.9499154348069423,4.461777542407036,6.509500350729874,0.38075299030504284,0.633003352473896,1.083491030091182,2.8391669893506695,0.05388859286904335,13.795479774475098
570,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0570.jld2,on_policy,256,10,500,5,50,0.16960925382446831,0.16960925382446831,mean,search,0.0,11.32390112336725,11.264591659786703,-0.05930946358054584,0.251084018229627,1.9992905128202987,4.009928875442282,30.269846263885498,0.8874373582383734,4.884904922901275,7.270878932137484,0.5296688464848097,1.0766192386523226,1.3822194946976711,2.819339277637056,0.04725166130810976,12.096425294876099
580,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0580.jld2,on_policy,256,8,500,5,50,0.1679207733851105,0.1679207733851105,mean,search,0.0,10.094557284377515,9.454308995595007,-0.6402482887825123,0.2636484009465501,1.860505552200585,4.258531448553072,25.35074789131318,0.6086086605958938,4.388091408509165,8.634916898042157,1.1142017791738787,1.7049145479244596,2.911883190342437,7.065963983783341,0.04853990767151117,12.42621636390686
590,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0590.jld2,on_policy,256,7,500,5,50,0.16624910197079001,0.16624910197079001,mean,search,0.0,12.290513372048736,13.182262719399999,0.8917493473512609,0.3182787683799081,2.380861030100494,5.1601421851404785,32.182576171875,0.8474259341850896,5.125204873291468,9.88163532201494,0.16768848879472417,0.45643368671634243,0.612522257415493,1.4146078185098485,0.04753522016108036,12.169016361236572
600,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0600.jld2,on_policy,256,9,500,5,50,0.16459407224564898,0.16459407224564898,mean,search,0.0,13.539937146008015,12.945453949694793,-0.59448319631322,0.3443115629932888,2.5200977115132943,5.530259997095396,34.64443060832898,1.0654336641487956,4.838433670177482,10.90560529430416,0.7080941849560403,1.9082424567711855,2.870940374498491,5.893067758021651,0.04928034357726574,12.61576795578003
610,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0610.jld2,on_policy,256,8,500,5,50,0.16295551853967824,0.16295551853967824,mean,search,0.0,12.88304025027901,12.68389932526064,-0.19914092501836772,0.2595379157181592,1.8914363463572752,4.149269716507398,38.56417749786377,0.8805132266140143,4.055919028438323,5.917094104098489,1.6538840828269576,2.066444370909526,2.7842819817743285,5.452755496069891,0.04710821993649006,12.059704303741455
620,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0620.jld2,on_policy,256,7,500,5,50,0.1613332768321331,0.1613332768321331,mean,search,0.0,10.025784315541387,10.227812598915458,0.20202828337406997,0.21731578172538552,1.72106432140946,3.476130523865077,19.161045881271363,0.5474180347613826,4.585011537864082,7.662780141299078,-0.6314843213587705,0.661766091726818,0.7774315489890974,1.2357655109578136,0.04907224606722593,12.562494993209839
630,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0630.jld2,on_policy,256,9,500,5,50,0.15972718473511538,0.15972718473511538,mean,search,0.0,12.785017410293221,13.470436103710245,0.685418693417022,0.20465549996164334,1.804720361305794,3.3391895079114335,22.394464765548705,0.8377840349939865,4.928492936113354,6.639358110474921,1.2933328820025114,1.7380638854567954,2.626574712098361,5.610695785924317,0.04774127993732691,12.221767663955688
640,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0640.jld2,on_policy,256,6,500,5,50,0.15813708147731761,0.15813708147731761,mean,search,0.0,13.168750524520874,13.086794475367762,-0.08195604915311226,0.24661743593055152,1.7699571324843526,3.9390173290755537,29.317464454650878,0.7438643235852127,3.7852095822250273,6.008833615425251,0.6170710484838485,0.9391879647087619,1.5080877356623295,3.4891110376626315,0.05163351912051439,13.218180894851685
650,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0650.jld2,on_policy,256,7,500,5,50,0.15656280788793012,0.15656280788793012,mean,search,0.0,14.929346635006368,15.507205793590309,0.5778591585839408,0.20315432693317398,1.8389297851112512,3.295178257368701,23.898142335898015,1.0188248599424607,4.718237538281654,5.9486837467996425,1.0469009520511043,1.4453783137720362,2.6246658273798915,6.636579681825971,0.0483248271048069,12.371155738830566
660,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0660.jld2,on_policy,256,9,500,5,50,0.15500420638070758,0.15500420638070758,mean,search,0.0,12.226713177748024,11.631350251638603,-0.595362926109422,0.33002992486824273,2.478716064169095,5.303677365513739,32.3619309463501,0.6865323263558762,6.822730466917327,13.452027477956035,-0.6209584960753889,1.1304561198929253,1.3017755420266688,2.2745107604085035,0.04578953329473734,11.722120523452759
670,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0670.jld2,on_policy,256,6,500,5,50,0.15346112093819475,0.15346112093819475,mean,search,0.0,9.315295020118356,8.978235145406426,-0.337059874711933,0.178781814140855,1.2435987569508309,2.874744912396943,22.42123606681824,0.4081757532953203,3.0102617105347225,5.499203720402027,-0.551100964146335,0.6390264725248115,0.7009523286728861,1.1564472884431485,0.05279654078185558,13.51591444015503
680,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0680.jld2,on_policy,256,10,500,5,50,0.1519333970961087,0.1519333970961087,mean,search,0.0,9.374961352907121,9.198314057145627,-0.17664729576149224,0.20934666109591693,1.4921796755250853,3.3476619479365097,23.400988790512084,0.4910902116895617,3.9704701071032,5.562967208938132,1.541001975304807,1.8984652590107605,3.2693740530095456,8.774692953381841,0.04726798180490732,12.100603342056274
690,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0690.jld2,on_policy,256,6,500,5,50,0.150420881927877,0.150420881927877,mean,search,0.0,16.424985374324024,16.401445464623713,-0.023539909700314145,0.19907569344616882,1.9705151623899635,3.17907104611116,22.349091369732307,1.1997274663702395,4.6381934056410135,5.878036797160119,1.4388059703414513,1.9233271787294364,2.472816582407538,3.933811600519064,0.05170996580272913,13.237751245498657
700,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0700.jld2,on_policy,256,7,500,5,50,0.1489234240293297,0.1489234240293297,mean,search,0.0,16.487181570380926,16.783268120543404,0.29608655016248153,0.23133712027945977,2.021026745005233,3.706004231794858,27.294101154327393,1.0392801349341125,4.7671001471546575,6.540228540039019,0.02666643735446783,1.9380585269582578,2.606567124872632,5.229550781284889,0.04742454644292593,12.140683889389038
710,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0710.jld2,on_policy,256,6,500,5,50,0.14744087350354326,0.14744087350354326,mean,search,0.0,14.429316997528076,15.215957606218149,0.7866406086900726,0.24792212206848357,2.2747372922405424,4.036393810448877,21.090552405708053,0.9188063560978774,5.716074103949687,9.287909445395906,0.2966091781143752,1.729860439652026,2.3544583496940374,4.7937534288549095,0.04243975505232811,10.864577293395996
720,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0720.jld2,on_policy,256,7,500,5,50,0.1459730819458361,0.1459730819458361,mean,search,0.0,14.196126568131149,14.085101745945906,-0.11102482218524554,0.23050423850063378,1.730377413988117,3.6825315372260308,27.07647773361206,0.7953767641538838,3.4563732220221466,6.899802464715848,-0.9820981566998409,1.2730366485989966,1.8168783903378147,3.4076529028891347,0.041385323740541935,10.594642877578735
730,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0730.jld2,on_policy,256,8,500,5,50,0.14451990242891308,0.14451990242891308,mean,search,0.0,13.220979848876595,12.965390508683416,-0.2555893401931788,0.2278094577461539,1.6610248650105266,3.646792963092714,25.963618495941162,0.7946466682722271,3.5242016717403324,5.710128225471639,0.5005301728047358,1.371072605773942,2.5454038324061057,6.941036779194,0.04926204588264227,12.611083745956421
740,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0740.jld2,on_policy,256,8,500,5,50,0.14308118948815773,0.14308118948815773,mean,search,0.0,12.51740887761116,12.557357803680626,0.03994892606946749,0.30579274634986486,2.360492262918117,4.88328197684132,25.251796471176732,0.8495030971124717,6.1401039564878825,9.07285431126596,1.3310431077620408,1.5917937397264712,2.1806773094419234,4.135786850867817,0.04568079765886068,11.694284200668335
750,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0750.jld2,on_policy,256,7,500,5,50,0.1416567991070714,0.1416567991070714,mean,search,0.0,15.16102313902229,15.203551795917313,0.04252865689502506,0.2281681650960975,1.7871810114841706,3.6438016048220714,27.775994094848635,0.6190635607733306,4.845851719644543,6.186809091073657,-0.02253524095731991,2.097917638960731,3.3836458590120793,6.4047292100963915,0.04749255254864693,12.158093452453613
760,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0760.jld2,on_policy,256,6,500,5,50,0.14024658870285686,0.14024658870285686,mean,search,0.0,17.233249055221677,16.650167979338857,-0.583081075882826,0.2585529972873147,2.1970958148389625,4.169729596106621,25.08666802597046,1.0270044619337533,5.474096024497497,8.164039014932246,-0.24664777653912986,0.9954525880655135,1.1797999829533463,1.8704845533594856,0.04878263548016548,12.488354682922363
770,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0770.jld2,on_policy,256,6,500,5,50,0.13885041711214577,0.13885041711214577,mean,search,0.0,18.028749886900187,17.787847775733646,-0.2409021111665335,0.2548181348468667,1.9742941542488945,4.076244067534188,27.156249130249023,0.9458895523857791,3.8574373106903295,5.5857889388430575,-1.470188079517665,1.866313114132149,2.208428353216411,4.209305702506356,0.04532163590192795,11.602338790893555
780,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0780.jld2,on_policy,256,7,500,5,50,0.13746814457686793,0.13746814457686793,mean,search,0.0,14.678658304736018,14.899515914244667,0.2208576095086517,0.2753110590281735,2.0179284793577907,4.4019091069214,32.31810778808594,0.6481066567533587,6.019975707312241,8.60007152001198,1.0839840601311235,2.0905593218479095,3.0763370008807924,5.992877081975777,0.05329356249421835,13.643151998519897
790,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0790.jld2,on_policy,256,6,500,5,50,0.13609963273026154,0.13609963273026154,mean,search,0.0,16.50112354476005,16.750758390420753,0.24963484566069818,0.15994016022518223,1.4453345632568197,2.5662103467265824,24.029055672459535,0.7793886331398765,3.6985410336608826,5.211002918438671,0.7133768778983258,2.1100315803848066,3.6017366170665888,8.470225374849397,0.04547006357461214,11.640336275100708
800,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0800.jld2,on_policy,256,9,500,5,50,0.13474474458302255,0.13474474458302255,mean,search,0.0,13.940176430158317,13.583277105949456,-0.3568993242088616,0.2178327422275603,1.5508612108253939,3.4967711595337945,26.88993902206421,0.7621851280477427,2.9783217529397,4.346435570215082,2.390512203721565,3.213667533159256,4.151080280278093,7.916600586322858,0.03803666774183512,9.73738694190979
810,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0810.jld2,on_policy,256,8,500,5,50,0.13340334450959165,0.13340334450959165,mean,search,0.0,12.14119146252051,12.314150358166403,0.17295889564589215,0.19716374761568106,1.6089272324912776,3.1531996987056403,30.0411556968689,0.7598536404568002,4.202766807533088,6.277205855368013,0.3837823435729317,3.3080534015100347,4.874132994853474,11.490929643510444,0.0409641545265913,10.486823558807373
820,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0820.jld2,on_policy,256,9,500,5,50,0.13207529823457845,0.13207529823457845,mean,search,0.0,15.146249631419778,14.948294821405485,-0.19795481001429127,0.26220791379949343,1.9721592215929107,4.191801351671361,27.7694962431648,0.9139336821174204,3.9975891196434574,6.59006986976966,0.16477515507862503,1.158345759088363,1.6145658407801642,2.9043529158606844,0.04083272162824869,10.453176736831665
830,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0830.jld2,on_policy,256,6,500,5,50,0.13076047281932,0.13076047281932,mean,search,0.0,19.808753609657288,20.2619986456146,0.45324503595731797,0.286821478994776,2.1783578585268053,4.602543217599527,37.41119982857605,0.9888712913163875,5.029349733551481,7.446860799487002,-0.41799784264135137,0.9842986581242202,1.2213582621804082,2.38899120152427,0.040545301511883736,10.379597187042236
840,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0840.jld2,on_policy,256,7,500,5,50,0.12945873664857369,0.12945873664857369,mean,search,0.0,10.463817548006773,10.283444847647182,-0.18037270035959113,0.1781413811362658,1.3656694284019113,2.850402425568146,17.680235994180123,0.6325660374099682,3.142060019833485,4.724768149926145,-0.4546563221476852,0.6071181782478333,0.7003402933283421,1.2012351304253457,0.034424109384417534,8.812572002410889
850,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0850.jld2,on_policy,256,7,500,5,50,0.12816995941734247,0.12816995941734247,mean,search,0.0,15.718551279045641,15.638075415792926,-0.0804758632527167,0.2652296260094922,2.1790560090222733,4.236141967098804,24.119804280716657,1.0145100707864483,4.727427853694697,8.332516606208136,1.3157316335494766,1.8742523410929692,3.3379440137788814,8.300944292724822,0.0382568035274744,9.793741703033447
860,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0860.jld2,on_policy,256,9,500,5,50,0.1268940121178311,0.1268940121178311,mean,search,0.0,17.27774503082037,17.00674224633479,-0.27100278448557863,0.29590153796495355,2.3530101779485006,4.732933672951193,35.816032230377196,1.0365156335686843,5.909456565341425,9.678945246327459,-1.821057516776094,2.239138156465948,3.5860581004447942,9.665348935900841,0.04156513884663582,10.64067554473877
870,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0870.jld2,on_policy,256,7,500,5,50,0.12563076702653245,0.12563076702653245,mean,search,0.0,19.0418302398175,18.59059818019349,-0.4512320596240125,0.27844405663444344,2.0072021051616553,4.4692324848646034,37.89066730273635,0.8613588252893507,3.8888335928812747,7.130429007193516,2.636285324440434,3.086652925237523,4.1809973582721724,9.460677730385946,0.03723411913961172,9.5319344997406
880,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0880.jld2,on_policy,256,7,500,5,50,0.1243800976914421,0.1243800976914421,mean,search,0.0,12.132659752853215,11.876233328503211,-0.2564264243500014,0.22568619289700217,1.6430520000089004,3.613030613697088,26.23076425552368,0.6200558539287297,3.9807024341532378,6.239717364276712,0.3606787871146256,1.6154461282477455,2.8355628662333263,6.916437203768298,0.04367151204496622,11.179907083511353
890,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0890.jld2,on_policy,256,8,500,5,50,0.12314187891940057,0.12314187891940057,mean,search,0.0,13.675374975427985,13.628030934875522,-0.04734404055246376,0.22689947514302664,1.7227464483791926,3.6236033547177837,19.218897132873536,0.668290947761395,3.3752939366155292,7.838292702749262,-0.8576759435420269,0.9163710812998,1.325234754604576,3.3340116468218763,0.04068191535770893,10.414570331573486
900,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0900.jld2,on_policy,256,8,500,5,50,0.12191598676356125,0.12191598676356125,mean,search,0.0,15.054235003888607,15.322285480279202,0.268050476390596,0.2569809231774761,2.208504056438519,4.1124014579763415,25.16284104742749,0.9785390871018187,4.876319822550521,9.598196921653598,1.3839257118678094,1.8598026500599911,2.9867404680065954,7.952083308058352,0.036286517046391964,9.289348363876343
910,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0910.jld2,on_policy,256,8,500,5,50,0.12070229851098326,0.12070229851098326,mean,search,0.0,12.741887129377574,12.114567003726032,-0.6273201256515395,0.31325759967913075,1.9320298734622574,5.0415040511749805,30.880766445159914,0.6364414659844395,2.951126826165586,6.587653204058736,0.4244788388286264,1.200141640246645,1.4383048899957485,2.9468667813931155,0.037847681902348995,9.689006567001343
920,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0920.jld2,on_policy,256,9,500,5,50,0.11950069267034767,0.11950069267034767,mean,search,0.0,16.263608285225928,15.464706708568317,-0.7989015766576107,0.3491127816902828,2.5342701803894196,5.631835933846565,44.380231277465825,1.1540885508121184,5.205819192467152,8.113422616233883,0.15779068986790257,1.475461973171679,2.006770104542822,4.9870220957795794,0.03815826587378979,9.768516063690186
930,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0930.jld2,on_policy,256,8,500,5,50,0.11831104895979631,0.11831104895979631,mean,search,0.0,18.676547332666814,18.455727710708288,-0.22081962195852856,0.3188601418866173,2.548178998571323,5.096574121588944,28.951991649627686,1.0850918039608075,5.5073453224833795,10.909672064962045,0.11064902216489025,1.4042279758057121,1.614757909175227,2.7549073959789325,0.04106205981224775,10.511887311935425
940,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0940.jld2,on_policy,256,11,500,5,50,0.11713324829489119,0.11713324829489119,mean,search,0.0,12.763534598983824,12.462138351489028,-0.3013962474947979,0.26950620151066396,1.8389784072788027,4.314209756658123,39.08532947625975,0.7664768292363184,4.019772336847177,7.9633454438189,1.0679332110385586,1.5882102186917477,2.5067556967218856,6.554942785068512,0.03759389091283083,9.624036073684692
950,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0950.jld2,on_policy,256,10,500,5,50,0.11596717277669424,0.11596717277669424,mean,search,0.0,14.411150350235403,13.86064629835713,-0.5505040518782727,0.29863091614678133,2.2315055948044997,4.800423195010437,24.968796085127252,0.7482500702851826,5.113454359309473,12.420610681376889,1.6930689850231524,2.8747586660209903,4.638979624514583,12.303352746498689,0.042591664008796215,10.903465986251831
960,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0960.jld2,on_policy,256,6,500,5,50,0.11481270567996543,0.11481270567996543,mean,search,0.0,12.118693746626377,12.41157825767912,0.292884511052744,0.13658339272856812,1.1049823993455417,2.2006390537687923,19.418040380486037,0.5902566664134214,2.1960530433948886,3.3957134278814025,-0.7497661588714283,0.8521632469850947,1.046227141940881,1.5080287124154328,0.04437722824513912,11.360570430755615
970,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0970.jld2,on_policy,256,6,500,5,50,0.11366973144147843,0.11366973144147843,mean,search,0.0,15.969721364788711,15.862800960941769,-0.10692040384694344,0.16039000001281287,1.672635510070934,2.563453678010756,14.317433024089638,1.0364309727781267,3.767865956237027,5.923980986200411,-0.6675225091982705,1.1166444287480584,1.1512414066471721,1.4904588688733753,0.042710221372544765,10.93381667137146
980,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0980.jld2,on_policy,256,6,500,5,50,0.11253813564845276,0.11253813564845276,mean,search,0.0,17.06852308101952,16.951594543656768,-0.11692853736275621,0.19008447979675042,1.652305220410465,3.037657023932771,25.443867120742798,0.9586193585152376,3.884806264404273,4.935155214344253,0.17312305007001902,1.2646947554289707,1.7203166695785332,3.7940432600441163,0.04432452376931906,11.347078084945679
990,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle0990.jld2,on_policy,256,7,500,5,50,0.11141780502710083,0.11141780502710083,mean,search,0.0,15.69987219478935,15.904116779206232,0.20424458441687934,0.21818977797907718,1.8420704080775363,3.490192623620675,19.8838253282698,0.992652944563055,3.389865275486217,8.369759748219249,-0.6447574084105001,1.1417041340470695,1.2791445242906994,2.1654046317787916,0.04105258919298649,10.509462833404541
1000,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1000.jld2,on_policy,256,8,500,5,50,0.11030862743128912,0.11030862743128912,mean,search,0.0,12.939036498777568,12.30996872789697,-0.6290677708806015,0.37125859779188786,2.4663335823292623,5.961805733260047,33.74814527130127,0.8005187323193628,4.423687559261024,10.808722557679936,-0.7070517238945745,0.8903513875630148,0.9980502768955087,1.4922287477095875,0.03296179790049791,8.438220262527466
1010,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1010.jld2,on_policy,256,8,500,5,50,0.10921049183131237,0.10921049183131237,mean,search,0.0,11.281223772093654,11.018357678925348,-0.2628660931683069,0.1718608353971887,1.3408007483873898,2.7569577440558573,17.834662483215332,0.7252549802464863,2.652001696718706,4.993676512407346,0.1108524516594398,1.3669406568251008,1.9670231882240337,4.929918489035691,0.03336046822369099,8.540279865264893
1020,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1020.jld2,on_policy,256,9,500,5,50,0.10812328830277936,0.10812328830277936,mean,search,0.0,12.663163917139173,11.835281844630842,-0.8278820725083282,0.29673747922809457,1.8685918421330519,4.810294926356893,34.25197453689575,0.7789120228760411,3.037002040129166,5.519297524540974,0.11130457337583494,0.9541516685401739,1.3687297594781715,3.5774167496893714,0.03269972372800112,8.371129274368286
1030,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1030.jld2,on_policy,256,9,500,5,50,0.10704690801560925,0.10704690801560925,mean,search,0.0,16.657751452177763,16.587313464766883,-0.07043798741087745,0.29291197464251983,2.7645979363310174,4.677959475750132,22.54739182662964,1.352505363973842,7.036388452434691,11.160446399377111,0.36334873165442044,1.9292178850359996,3.263603449724452,8.678018180669921,0.03211142960935831,8.220525979995728
1040,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1040.jld2,on_policy,256,10,500,5,50,0.10598124322313779,0.10598124322313779,mean,search,0.0,11.369140055961907,11.242557484907987,-0.12658257105392176,0.2485819239490627,1.6743445704330269,3.9715527492934175,34.51467935180664,0.6755932164050893,3.301456866299773,5.436239659998858,1.8338749778206274,2.432806339088219,4.199247846295289,9.21611138982649,0.027883188799023628,7.138096332550049
1050,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1050.jld2,on_policy,256,8,500,5,50,0.10492618725133164,0.10492618725133164,mean,search,0.0,14.198063037358224,13.76469068052835,-0.43337235682987396,0.24254207787578919,1.7099865642627676,3.8972566995826896,30.76226194000244,0.7737142322623378,3.642870280842404,4.604639074911571,1.3057053493457649,1.6845575273194706,2.1508794790638226,4.173671158836854,0.033980987034738064,8.699132680892944
1060,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1060.jld2,on_policy,256,9,500,5,50,0.10388163448811023,0.10388163448811023,mean,search,0.0,13.962050820700824,13.437635045198228,-0.5244157755025994,0.27511473496382055,2.3039097815780623,4.424418813937076,25.502434082484758,0.9179405206552378,5.2571461610715815,8.910452840680994,2.1001562161683056,3.266940476479419,4.711427795569155,9.112056023079152,0.02987393457442522,7.6477272510528564
