style,trial,seed,iterations,max_depth,br_depth,epsilon,backup,n_states,n_expanded,root_visits,search_value,policy_value,p1_value_vs_p2_br,p2_value_vs_p1_br,exploitability_gap,root_regret_l2,root_strategy_entropy,elapsed_seconds
regret_matching,1,10001,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925739856475915,-0.2983171191932068,-0.0,0.2983171191932068,0.0,1.0986122886681096,0.002031542
regret_matching,2,10002,500,5,5,0.3,sample,4492,499,500,0.0,-0.034925739783302726,-0.29831711789458826,-0.0,0.29831711789458826,0.0,1.0986122886681096,0.001657875
regret_matching,3,10003,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573968875309,-0.2983171164960759,-0.0,0.2983171164960759,0.0,1.0986122886681096,0.001676375
regret_matching,4,10004,500,5,5,0.3,sample,4456,495,500,0.0,-0.03492574001022185,-0.29831712099129404,-0.0,0.29831712099129404,0.0,1.0986122886681096,0.001816667
regret_matching,5,10005,500,5,5,0.3,sample,4474,497,500,-0.0016290124999999997,-0.040289285442685736,-0.297784976013618,-0.0,0.297784976013618,0.5938983357049686,1.0821364309766244,0.001782167
regret_matching,6,10006,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573996829113,-0.2983171176948007,-0.0,0.2983171176948007,0.0,1.0986122886681096,0.001728459
regret_matching,7,10007,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925739829344285,-0.2983171184939506,-0.0,0.2983171184939506,0.0,1.0986122886681096,0.002076541
regret_matching,8,10008,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573977508102,-0.29831711609650086,-0.0,0.29831711609650086,0.0,1.0986122886681096,0.001906875
regret_matching,9,10009,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925739909094845,-0.2983171181942694,-0.0,0.2983171181942694,0.0,1.0986122886681096,0.00173
regret_matching,10,10010,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573988360755,-0.29831711869373806,-0.0,0.29831711869373806,0.0,1.0986122886681096,0.001704625
regret_matching,11,10011,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573983427731,-0.29831711809437567,-0.0,0.29831711809437567,0.0,1.0986122886681096,0.001739875
regret_matching,12,10012,500,5,5,0.3,sample,4501,500,500,0.0,-0.03492573983509948,-0.29831711949288797,-0.0,0.29831711949288797,0.0,1.0986122886681096,0.001880375
regret_matching,13,10013,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573993622647,-0.29831711739511946,-0.0,0.29831711739511946,0.0,1.0986122886681096,0.001717167
regret_matching,14,10014,500,5,5,0.3,sample,4465,496,500,0.0,-0.034925739885251904,-0.29831711809437567,-0.0,0.29831711809437567,0.0,1.0986122886681096,0.001778709
regret_matching,15,10015,500,5,5,0.3,sample,4465,496,500,-0.0016290124999999997,-0.034505155420562365,-0.2950915239991375,-0.0,0.2950915239991375,0.5828454880328083,1.0963896858099966,0.001684542
regret_matching,16,10016,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573969533046,-0.29831711689565077,-0.0,0.29831711689565077,0.0,1.0986122886681096,0.001684375
regret_matching,17,10017,500,5,5,0.3,sample,4447,494,500,0.0,-0.03492573985154289,-0.2983171165959696,-0.0,0.2983171165959696,0.0,1.0986122886681096,0.001747834
regret_matching,18,10018,500,5,5,0.3,sample,4465,496,500,0.0,-0.034925739981445866,-0.2983171184939506,-0.0,0.2983171184939506,0.0,1.0986122886681096,0.001682166
regret_matching,19,10019,500,5,5,0.3,sample,4465,496,500,0.0,-0.03492573994938121,-0.2983171192931005,-0.0,0.2983171192931005,0.0,1.0986122886681096,0.00168575
regret_matching,20,10020,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573998555672,-0.2983171187936318,-0.0,0.2983171187936318,0.0,1.0986122886681096,0.008680375
