style,trial,seed,iterations,max_depth,br_depth,epsilon,backup,n_states,n_expanded,root_visits,search_value,policy_value,p1_value_vs_p2_br,p2_value_vs_p1_br,exploitability_gap,root_regret_l2,root_strategy_entropy,elapsed_seconds
smoos,72,20072,1000,5,5,0.3,sample,1943,1028,1000,-0.003650534489759961,-0.003650534489759961,-0.05121292889377155,-0.0,0.05121292889377155,0.9479988241489834,0.2758395602049934,0.002899666
smoos,73,20073,1000,5,5,0.3,sample,2176,1206,1000,-0.012346111127011712,-0.012346111127011712,-0.11521810809175599,-0.0,0.11521810809175599,1.211125134728643,0.6900258526129057,0.002984917
smoos,74,20074,1000,5,5,0.3,sample,2137,1177,1000,-0.009904428661114207,-0.009904428661114207,-0.06189127123897598,-0.0,0.06189127123897598,1.0407668845806342,0.7480526267593168,0.0029655
smoos,75,20075,1000,5,5,0.3,sample,1946,1037,1000,-0.03861788659050218,-0.03861788659050218,-0.3289705981307262,-0.0,0.3289705981307262,0.5008295674749347,0.24861066141550395,0.0110095
smoos,76,20076,1000,5,5,0.3,sample,2042,1090,1000,-0.007050073494974269,-0.007050073494974269,-0.039863881168410546,-0.0,0.039863881168410546,1.2244801272613715,0.4550596706700814,0.002948916
smoos,77,20077,1000,5,5,0.3,sample,1995,1070,1000,-0.006024420528187928,-0.006024420528187928,-0.11381573371542322,-0.0,0.11381573371542322,1.3252978844677124,0.4211124468825891,0.002891125
smoos,78,20078,1000,5,5,0.3,sample,1966,1036,1000,-0.006177680503705521,-0.006177680503705521,-0.04223692610620894,-0.0,0.04223692610620894,1.7724671411417612,0.3530554714732238,0.00289775
smoos,79,20079,1000,5,5,0.3,sample,2128,1176,1000,-0.013603578041279117,-0.013603578041279117,-0.08279954012710347,-0.0,0.08279954012710347,0.846273463349092,0.6039512283644901,0.002971333
smoos,80,20080,1000,5,5,0.3,sample,1894,970,1000,-0.017100154916056178,-0.017100154916056178,-0.18390747576682887,-0.0,0.18390747576682887,1.3665164681665678,0.11554913668256706,0.002984459
smoos,81,20081,1000,5,5,0.3,sample,1984,1051,1000,-0.003353282284003451,-0.003353282284003451,-0.02592175746526511,-0.0,0.02592175746526511,1.0385505986254786,0.39094368829605647,0.002920167
smoos,82,20082,1000,5,5,0.3,sample,1991,1061,1000,-0.009643997802765909,-0.009643997802765909,-0.05596548262629945,-0.0,0.05596548262629945,2.023999848020914,0.3566006292373994,0.002912542
smoos,83,20083,1000,5,5,0.3,sample,1991,1082,1000,-0.02599531508685602,-0.02599531508685602,-0.15422184191516894,-0.0,0.15422184191516894,0.6260369593436684,0.530145986314525,0.002929833
smoos,84,20084,1000,5,5,0.3,sample,1973,1047,1000,-0.0025632685543467456,-0.0025632685543467456,-0.01721732496960609,-0.0,0.01721732496960609,2.00896999244937,0.4020001175505142,0.002943834
smoos,85,20085,1000,5,5,0.3,sample,1860,965,1000,-0.002942281265100695,-0.002942281265100695,-0.038564015151126514,-0.0,0.038564015151126514,1.548882512804737,0.2714276773297943,0.002903875
smoos,86,20086,1000,5,5,0.3,sample,2165,1202,1000,-0.008758394155961377,-0.008758394155961377,-0.12883515185239952,-0.0,0.12883515185239952,1.6727622063732008,0.6728576815617948,0.002967791
smoos,87,20087,1000,5,5,0.3,sample,1829,935,1000,-0.0030391700334091733,-0.0030391700334091733,-0.18010773911150238,-0.0,0.18010773911150238,0.975387941120269,0.07468553666284942,0.002882916
smoos,88,20088,1000,5,5,0.3,sample,1959,1040,1000,-0.005832874504314471,-0.005832874504314471,-0.09589399015916353,-0.0,0.09589399015916353,0.9759469026911115,0.30518711087456835,0.002940292
smoos,89,20089,1000,5,5,0.3,sample,1894,985,1000,-0.0015818041138102666,-0.0015818041138102666,-0.01456298342317113,-0.0,0.01456298342317113,2.03447759352235,0.2563122543376895,0.00290725
smoos,90,20090,1000,5,5,0.3,sample,1864,952,1000,-0.0031373692778389976,-0.0031373692778389976,-0.06688040297453406,-0.0,0.06688040297453406,1.5209344342626088,0.2665764569258068,0.002926792
smoos,91,20091,1000,5,5,0.3,sample,1887,1006,1000,-0.008395303886808035,-0.008395303886808035,-0.12401898579670866,-0.0,0.12401898579670866,1.0104211681070328,0.40383722849837833,0.002883334
smoos,92,20092,1000,5,5,0.3,sample,2127,1197,1000,-0.019714837359923586,-0.019714837359923586,-0.13166408549810657,-0.0,0.13166408549810657,0.9479988241489834,0.4863039573743626,0.0029715
smoos,93,20093,1000,5,5,0.3,sample,1919,1003,1000,-0.004284027037821514,-0.004284027037821514,-0.18669548698848937,-0.0,0.18669548698848937,1.4857198552995274,0.21264203360595452,0.002927
smoos,94,20094,1000,5,5,0.3,sample,1837,985,1000,-0.016184697695021785,-0.016184697695021785,-0.19358900721508718,-0.0,0.19358900721508718,0.4589745250502437,0.33208343004032637,0.002876375
smoos,95,20095,1000,5,5,0.3,sample,2014,1072,1000,-0.006180076161283741,-0.006180076161283741,-0.12514192753317732,-0.0,0.12514192753317732,1.8638834823902937,0.32805515602462865,0.002919042
