iteration,checkpoint,state_mode,samples,root_samples,tree_queries,max_depth,sim_depth,search_epsilon,action_epsilon,backup,value_target,prior_scale,mean_value_prediction,mean_search_backup,residual_mean,residual_stderr,residual_l1,residual_l2,residual_linf,residual_abs_median,residual_abs_p90,residual_abs_p95,root_residual_mean,root_residual_l1,root_residual_l2,root_residual_linf,mean_search_seconds,total_search_seconds
1050,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1050.jld2,on_policy,256,22,500,5,50,0.10492618725133164,0.10492618725133164,sample,search,0.0,-0.07769589336385252,-0.07009951831355585,0.0075963750502966495,0.008759223265423085,0.09227287249278548,0.14007970205691714,0.6172933169533527,0.05177533113934382,0.22561845443323003,0.32251145287170124,-0.0019118500396862873,0.022477233042427665,0.025230813078639367,0.0475693555844561,0.008537833578884602,2.185685396194458
1060,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1060.jld2,on_policy,256,22,500,5,50,0.10388163448811023,0.10388163448811023,sample,search,0.0,-0.18531457299832255,-0.19788277183407005,-0.012568198835747514,0.008984596741529257,0.09482916361316825,0.14402193988066167,0.7138079133040014,0.05789285659166814,0.2104659984432612,0.31754176166660125,-0.006768939760390022,0.020567925107524282,0.024652609875024063,0.0565085856012649,0.008954834192991257,2.2924375534057617
1070,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1070.jld2,on_policy,256,23,500,5,50,0.10284748037277396,0.10284748037277396,sample,search,0.0,-0.2491425192420138,-0.25390662085060955,-0.004764101608595816,0.007794583536651299,0.08350349483780559,0.12456065773005964,0.45459527541991174,0.05001235736136156,0.21545541182333894,0.3029253736353258,-0.00389704775485076,0.02039106312704744,0.0272913489050396,0.0744542292577316,0.009273795410990715,2.374091625213623
1080,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1080.jld2,on_policy,256,21,500,5,50,0.10182362138553742,0.10182362138553742,sample,search,0.0,-0.20326888872659765,-0.192204839923825,0.01106404880277264,0.0095216492348057,0.10155911306423993,0.15245055996726453,0.6672651006382573,0.06348486337132206,0.24460778566873062,0.3442199932172821,-0.013058800504462408,0.023283027215919117,0.027321560063228525,0.06439507242734668,0.009268405847251415,2.3727118968963623
1090,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1090.jld2,on_policy,256,22,500,5,50,0.10080995503716715,0.10080995503716715,sample,search,0.0,-0.12868357224942883,-0.12990124770381017,-0.001217675454381352,0.010008949975218024,0.10491174048020542,0.1598347522698005,0.8032938931391185,0.06834159503117321,0.266826701773889,0.3328481859858772,0.006301236021049322,0.021785910525238227,0.02631412269116045,0.04271896654433974,0.0064527010545134544,1.6518914699554443
1100,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1100.jld2,on_policy,256,18,500,5,50,0.1,0.1,sample,search,0.0,-0.11907871192670427,-0.11719835188796777,0.0018803600387365129,0.010184121011169882,0.10919794303877182,0.16263824135259208,0.5986482798081757,0.06522367365911844,0.27478228119103765,0.37739739399604383,-0.0014152982697002063,0.01862404029618224,0.023672947962922665,0.0444166337525293,0.0063698673620820045,1.6306860446929932
1110,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1110.jld2,on_policy,256,19,500,5,50,0.1,0.1,sample,search,0.0,-0.13534823563531972,-0.10955930096287338,0.025788934672446345,0.011604371050672848,0.12592341770443247,0.18709284636076198,0.6770447968505521,0.07450373828547573,0.33840934391536587,0.43464830829383794,0.001030734735733852,0.025360100761429374,0.030239179960372835,0.0637357407213856,0.007048461586236954,1.8044061660766602
1120,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1120.jld2,on_policy,256,25,500,5,50,0.1,0.1,sample,search,0.0,-0.13302348207798786,-0.14854548221313157,-0.01552200013514373,0.010894654320112699,0.10641732312252403,0.17466474498494744,0.9809109132870436,0.05882054816003529,0.2611047104863591,0.3852812400865553,-0.008305066248433973,0.01776635915226879,0.02161179781200329,0.040569154839213,0.006321649067103863,1.6183421611785889
1130,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1130.jld2,on_policy,256,23,500,5,50,0.1,0.1,sample,search,0.0,-0.24025913160585333,-0.23124076322399653,0.00901836838185682,0.008969680745450565,0.09019948247838765,0.1435179431307251,0.9957394233271479,0.05558933005913995,0.21376114951914216,0.2618688929339898,-0.0023060097799043598,0.017258234132419382,0.024410653266871418,0.06528456075039443,0.0064650848507881165,1.6550617218017578
1140,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1140.jld2,on_policy,256,19,500,5,50,0.1,0.1,sample,search,0.0,-0.1735713713351288,-0.20337449312556818,-0.029803121790439438,0.009490438934770685,0.10649502650407268,0.15445282780830416,0.741886351647824,0.0682121435905011,0.2561677080086538,0.3196889816563215,-0.015702498677981333,0.02382129405702068,0.02970602290953777,0.058954938260342676,0.006898131221532822,1.7659215927124023
1150,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1150.jld2,on_policy,256,23,500,5,50,0.1,0.1,sample,search,0.0,-0.1518042159441393,-0.14866566342810528,0.00313855251603392,0.010409646726961125,0.11161925037081068,0.1662583546226465,0.768520670980215,0.06816926308947757,0.24820945402443553,0.34200367821272487,-0.0055115865413246454,0.017912340427711847,0.024119236403484033,0.05607443623831598,0.006635325960814953,1.698643445968628
1160,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1160.jld2,on_policy,256,23,500,5,50,0.1,0.1,sample,search,0.0,-0.21645705373521196,-0.215288007683045,0.0011690460521669337,0.008878269346761577,0.09907851986198542,0.1417794119399988,0.5653852881192365,0.06224135349774868,0.25680273418107347,0.307356088230318,0.01110653782531132,0.025025448035026227,0.030988218203208854,0.062083617039035324,0.006718222051858902,1.719864845275879
1170,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1170.jld2,on_policy,256,24,500,5,50,0.1,0.1,sample,search,0.0,-0.26482917621615343,-0.27711954535655914,-0.01229036914040578,0.01000085692778795,0.10886758911108961,0.16017310539718868,0.6755557170510292,0.06461703415659376,0.2583541704980123,0.3213873544359468,0.012002204851036985,0.02698361249026457,0.030823796090501787,0.05523574713277402,0.0055243875831365585,1.414243221282959
1180,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1180.jld2,on_policy,256,19,500,5,50,0.1,0.1,sample,search,0.0,-0.25120055211300496,-0.2639670481635323,-0.012766496050527319,0.008240228510697395,0.09319323397452696,0.1322037508094163,0.4867253110551366,0.060242159461602746,0.21709943128196527,0.28790453317424985,0.0032063588959049924,0.01968054900438468,0.02514677828191867,0.054142092132027336,0.007083230651915073,1.8133070468902588
1190,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1190.jld2,on_policy,256,21,500,5,50,0.1,0.1,sample,search,0.0,-0.20298061211360618,-0.20266536177137656,0.0003152503422296678,0.009856663730051505,0.10611879000197424,0.15739861325324012,0.6787347231989206,0.05587233321994915,0.2664621409421059,0.3533811031393218,-8.317126531344642e-5,0.01951245462236856,0.02392192961751178,0.05494883552213356,0.007003911770880222,1.793001413345337
1200,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1200.jld2,on_policy,256,22,500,5,50,0.1,0.1,sample,search,0.0,-0.18758253949636128,-0.21390017115157828,-0.02631763165521698,0.010724013255596878,0.10530335632806528,0.1732592136482939,1.2638764821192292,0.06021915119459774,0.23296852886152758,0.36120260427289375,-0.0005786836543224955,0.024744601884463733,0.029242188761737477,0.05926792730661781,0.005905565805733204,1.5118248462677002
1210,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1210.jld2,on_policy,256,20,500,5,50,0.1,0.1,sample,search,0.0,-0.0480689934338443,-0.03224183153971464,0.015827161894129648,0.011984309767094949,0.12202588757461817,0.1920274397189456,0.8207642469160776,0.06539735505225423,0.3220134140742045,0.4932395198133662,-0.003438278268257283,0.018869244560057032,0.023822526761136557,0.0429495673064873,0.005329976789653301,1.3644740581512451
1220,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1220.jld2,on_policy,256,26,500,5,50,0.1,0.1,sample,search,0.0,-0.13908146160974866,-0.13382496765817445,0.0052564939515742145,0.009746822055422322,0.09422382020534799,0.1557330038064508,1.3159213673472405,0.05719471674566179,0.21785190191064358,0.2739259752288476,0.001530417910751588,0.015289410936807753,0.019502828828746245,0.048955550287820095,0.005627204664051533,1.4405643939971924
1221,/home/tbecker/code/MatrixAlphaZero.jl/experiments/dubin/dubin-2026-07-20/models_rm_plus_no_transfer_train/oracle1221.jld2,on_policy,256,20,500,5,50,0.1,0.1,sample,search,0.0,-0.14809214327397058,-0.1570909945529227,-0.008998851278952079,0.008826679763804319,0.09879216727223156,0.14123774147087112,0.5225821500332934,0.06675541550710486,0.24254302746992304,0.30677278383617557,0.008182846706389106,0.021866005421125108,0.028656556246378428,0.06893130231304878,0.005154455080628395,1.3195405006408691
