method,online_updates,prior_mass,trial,seed,p1_value_vs_br_p2,br_p1_value_vs_p2,exploitability,root_p1_action_1,root_p1_action_2,root_p1_action_3,root_p2_action_1,root_p2_action_2,root_p2_action_3
plus,8,4096.0,60,20340774,-0.1508353931737022,-0.12017749321942425,0.03065789995427795,0.9986463650013628,0.0003796291327453167,0.0009740058658919655,0.9986302749216075,0.00027377913392996996,0.0010959459444626267
plus,8,0.0,61,20340775,-0.40411662214889815,0.10711139210128334,0.5112280142501815,0.6726067661036946,0.07679582299365609,0.25059741090264936,0.43984824350745694,0.14053107505801923,0.4196206814345238
plus,8,1.0,61,20340775,-0.3262962153269483,0.05456411180950604,0.38086032713645435,0.5952216975441015,0.21182753957273312,0.19295076288316537,0.6154357812065325,0.0059484583031179355,0.3786157604903495
plus,8,4.0,61,20340775,-0.23214163546581856,0.003356884451933717,0.23549851991775228,0.7008582771133142,0.15486613842436894,0.14427558446231695,0.7123733586372646,0.0044816887804208375,0.2831449525823146
plus,8,16.0,61,20340775,-0.17222946263571254,-0.08704243262306066,0.08518703001265188,0.8442317951418631,0.11128013919839201,0.044488065659744856,0.862430398292656,0.004772986599406551,0.13279661510793744
plus,8,64.0,61,20340775,-0.15481102752560919,-0.11337963010254443,0.04143139742306476,0.9521267717692239,0.032882818642126305,0.014990409588649818,0.9541881641710592,0.00164524900802188,0.04416658682091888
plus,8,256.0,61,20340775,-0.15129536090453286,-0.11934789516820742,0.03194746573632544,0.9884539314190792,0.007066192883282043,0.004479875697638868,0.9871849845485472,0.0005078898838819994,0.012307125567570796
plus,8,1024.0,61,20340775,-0.15094170400651055,-0.12002644436581056,0.030915259640699994,0.9967962376474568,0.0014526069384197277,0.0017511554141234121,0.9962148179957977,0.00019048733761040476,0.003594694666591772
plus,8,4096.0,61,20340775,-0.15085621575518116,-0.12016708800037727,0.030689127754803883,0.9984211819518984,0.0004421249494382167,0.001136693098663155,0.9987851273098453,0.00010723953099684306,0.0011076331591578761
plus,8,0.0,62,20340776,-0.3894260979719689,0.04277291579842567,0.4321990137703946,0.4466657305083809,0.17340927141384233,0.3799249980777768,0.6270550826687151,0.15382659989144692,0.21911831743983795
plus,8,1.0,62,20340776,-0.29221830805581633,0.06799182195772735,0.3602101300135437,0.6673615865986684,0.1914516506270736,0.14118676277425793,0.6196964748073285,0.21725079334731745,0.16305273184535396
plus,8,4.0,62,20340776,-0.2498864194451181,0.04810043860645193,0.29798685805157005,0.9995931295576256,8.37102684035553e-5,0.0003231601739707778,0.5505191996472597,0.3214707265811355,0.12801007377160484
plus,8,16.0,62,20340776,-0.17302298826975074,-0.070316826141636,0.10270616212811474,0.9991862591152514,0.00016742053680711064,0.0006463203479415557,0.7777063441794531,0.15876325190905627,0.06353040391149076
plus,8,64.0,62,20340776,-0.15419875440800354,-0.11298409113865344,0.041214663269350096,0.9989150121536685,0.00022322738240948084,0.0008617604639220743,0.9274290272449578,0.0521385708829482,0.020432401872093983
plus,8,256.0,62,20340776,-0.15133312340277397,-0.1208813827462294,0.030451740656544574,0.9914551437580553,0.003144457248465354,0.005400398993479277,0.9837111357513323,0.01077910760187995,0.005509756646787789
plus,8,1024.0,62,20340776,-0.15090996535880188,-0.12027156679147166,0.03063839856733022,0.997276246968192,0.0008040246814242212,0.0019197283503836712,0.9956787992192333,0.0024898934255936705,0.0018313073551728329
plus,8,4096.0,62,20340776,-0.15088964996819926,-0.120169330251862,0.030720319716337263,0.9981955887775538,0.0002506412714773118,0.0015537699509689282,0.9984142931763504,0.000584899470103622,0.0010008073535458593
plus,8,0.0,63,20340777,-0.41925864620634207,0.20654281559423643,0.6258014618005785,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.4538808765078788,0.19341606797036656,0.3527030555217546
plus,8,1.0,63,20340777,-0.33587429192279983,0.037140134065937115,0.37301442598873696,0.6106199339035984,0.02346361819321738,0.3659164479031842,0.6071413971480024,0.18996697303906837,0.2028916298129292
plus,8,4.0,63,20340777,-0.2650904460128336,-0.008126378568377975,0.2569640674444556,0.7095407914951499,0.017660496346215703,0.2727987121586342,0.7063057736116231,0.14174870871529857,0.1519455176730783
plus,8,16.0,63,20340777,-0.19394812479571355,-0.06870386784715597,0.12524425694855756,0.8559163891645901,0.008955813575713187,0.13512779725969679,0.8538458257136028,0.07019892050689484,0.07595525377950241
plus,8,64.0,63,20340777,-0.15733333394887572,-0.11104173471781098,0.04629159923106474,0.9521866238787458,0.003152691728711505,0.04466068439254277,0.9514073091198347,0.023013735253943575,0.025578955626221766
plus,8,256.0,63,20340777,-0.15247522194081317,-0.12118263343476139,0.03129258850605178,0.9865155761633502,0.001042465602529077,0.012441958234120757,0.986636485217097,0.0060063014862390615,0.007357213296664041
plus,8,1024.0,63,20340777,-0.15108619835729678,-0.12058284047749471,0.030503357879802073,0.9964540851606754,0.0009113790939074882,0.00263453574541722,0.9977973661629633,0.0011518227563341826,0.001050811080702488
plus,8,4096.0,63,20340777,-0.15087280515085766,-0.12022196149230721,0.030650843658550447,0.9984906287949741,0.0005130120911219958,0.000996359113903868,0.9988007997540745,0.000300298925270772,0.0008989013206548142
plus,8,0.0,64,20340778,-0.340790860171947,0.3129890022251628,0.6537798623971098,0.5542778615683491,0.04166666666666667,0.4040554717649843,0.12103660106667594,0.1379886088172146,0.7409747901161096
plus,8,1.0,64,20340778,-0.2478751046590148,0.058960097744156656,0.30683520240317147,0.5996549666086022,0.04782675645287946,0.3525182769385184,0.6056631211752959,0.1899669730390684,0.20436990578563585
plus,8,4.0,64,20340778,-0.2559281416089162,0.002316516947564495,0.2582446585564807,0.7013170660239029,0.03593285004096227,0.2627500839351349,0.7051970666320933,0.14174870871529857,0.15305422465260826
plus,8,16.0,64,20340778,-0.21517807248535537,-0.09020134252632787,0.12497672995902749,0.8040966846370499,0.00016742053680711064,0.19573589482614295,0.8157757766011099,0.11557030357662829,0.06865391982226172
plus,8,64.0,64,20340778,-0.14992730759996614,-0.1107031012341871,0.039224206365779044,0.9354988220653578,0.0002232273824094808,0.06427795055223257,0.9387172927490037,0.03813752961052139,0.02314517764047487
plus,8,256.0,64,20340778,-0.15152211511454738,-0.12077889016342098,0.0307432249511264,0.9822447852266293,0.00024352078081034273,0.017511693992560414,0.9831294151176797,0.010135170612219769,0.006735414270100404
plus,8,1024.0,64,20340778,-0.15093967792837945,-0.12040239698301561,0.030537280945363843,0.9971474405251335,0.0005176289895470389,0.00233493048531954,0.9957300915396449,0.0024832769666211538,0.0017866314937339937
plus,8,4096.0,64,20340778,-0.15084618283489898,-0.12016374927434183,0.03068243356055715,0.9987011652721601,0.0003248288619479556,0.0009740058658919652,0.9983501196021162,0.00039690765284455505,0.0012529727450392098
plus,8,0.0,65,20340779,-0.3572113044892883,0.2258888123770283,0.5831001168663166,0.7465772331438785,0.11731290918360467,0.13610985767251688,0.2618772927772788,0.43200061976160703,0.30612208746111413
plus,8,1.0,65,20340779,-0.3894553420905313,0.08166170052669083,0.4711170426172221,0.5064957896350291,0.30126722297624864,0.19223698738872233,0.5825525373174449,9.042245814393797e-6,0.4174384204367405
plus,8,4.0,65,20340779,-0.2622157312302375,-0.036886590706896316,0.2253291405233412,0.6379118418500568,0.21810198937332645,0.14398616877661674,0.6877109257204489,2.712673744318139e-5,0.3122619475421079
plus,8,16.0,65,20340779,-0.19748708628023134,-0.089425618095554,0.10806146818467735,0.8374054020017386,0.11299715767196263,0.04959744032629874,0.8444069155226273,5.425347488636278e-5,0.1555388310024863
plus,8,64.0,65,20340779,-0.15407669647014136,-0.11655715815917136,0.03751953831096999,0.9500937054175778,0.033012491335864404,0.016893803246557856,0.9481803365810496,7.233796651515037e-5,0.051747325452435156
plus,8,256.0,65,20340779,-0.15182288915556014,-0.1203908597822686,0.03143202937329154,0.9903202404890007,0.0015527733410109915,0.008126986169988294,0.9830142123020098,0.004383409754510355,0.012602377943479886
plus,8,1024.0,65,20340779,-0.15110051129962485,-0.12039770892775177,0.030702802371873075,0.9960588448210096,0.0007598414256248327,0.0031813137533656627,0.9963350403045921,0.0018044920853353794,0.0018604676100726677
plus,8,4096.0,65,20340779,-0.15086081944762836,-0.12020211635441311,0.03065870309321525,0.9985346166139295,0.0004664678583813394,0.0009989155276891057,0.998677888041108,0.0003948411884281743,0.0009272707704638833
plus,8,0.0,66,20340780,-0.3526782142935426,0.08506529168515364,0.43774350597869627,0.6208112719502767,0.1577078942533953,0.221480833796328,0.5686664434242559,0.13005834858401977,0.30127520799172436
plus,8,1.0,66,20340780,-0.28009919266603406,0.07654431591680338,0.35664350858283744,0.60123950805003,0.2234906552418613,0.17526983670810867,0.535167669034566,0.014796270173441622,0.45003606079199227
plus,8,4.0,66,20340780,-0.22806790450485204,0.03634867196218891,0.264416576467041,0.7053716349927606,0.1636134751762151,0.13101488983102444,0.6521722745082897,0.011117547683163602,0.3367101778085466
plus,8,16.0,66,20340780,-0.17180117963420272,-0.06623996451166216,0.10556121512254056,0.856049332533578,0.07852758780758516,0.06542307965883694,0.8266375899165478,0.005599463947746574,0.16776294613570567
plus,8,64.0,66,20340780,-0.15608640438323862,-0.11319331030488403,0.04289309407835459,0.956160942211128,0.02199114466936073,0.02184791311951107,0.9422572280456897,0.0019207414574685543,0.05582203049684163
plus,8,256.0,66,20340780,-0.15191896081297268,-0.12045506448572889,0.03146389632724379,0.9844438044959887,0.010063094990653308,0.005493100513358069,0.9926809258851578,0.0007200508577126296,0.006599023257129685
plus,8,1024.0,66,20340780,-0.15108274407545572,-0.12007285634626894,0.03100988772918678,0.9966273416525057,0.0008119998958781417,0.0025606584516162105,0.9952412065681148,0.0013823818283799046,0.0033764116035053275
plus,8,4096.0,66,20340780,-0.1508940350662819,-0.12012584646328942,0.03076818860299249,0.9982759724118203,0.000289020490306107,0.0014350070978737016,0.9980768479307099,0.0006985148208802494,0.001224637248409805
plus,8,0.0,67,20340781,-0.4384761526351113,0.04775908966108812,0.4862352422961994,0.6091357573186774,0.1529852943116124,0.23787894836971007,0.7372632810263893,0.08333333333333333,0.17940338564027736
plus,8,1.0,67,20340781,-0.2859612237507012,0.10659556532135894,0.39255678907206015,0.7003442526032989,0.21182753957273312,0.08782820782396802,0.5897126337513555,0.10515544421822409,0.3051319220304203
plus,8,4.0,67,20340781,-0.21580673304578446,-0.01748921825285556,0.1983175147929289,0.7797001934077121,0.15486613842436894,0.06543366816791892,0.6930809980458817,0.07888692821675046,0.2280320737373677
plus,8,16.0,67,20340781,-0.16421434436188553,-0.062128692546698075,0.10208565181518746,0.873223755646734,0.0859499980178382,0.040826246335427814,0.8567274644941439,0.03259049206018364,0.11068204344567246
plus,8,64.0,67,20340781,-0.15152009514479592,-0.11235102171111329,0.03916907343368263,0.9619477294307551,0.024391274807642735,0.013660995761602148,0.9522871862382218,0.010917750828280911,0.03679506293349721
plus,8,256.0,67,20340781,-0.15101356863863638,-0.1196878151736676,0.031325753464968784,0.9909688619945839,0.005040830634009531,0.003990307371406548,0.9865710175105881,0.0031322725275015617,0.01029670996191034
plus,8,1024.0,67,20340781,-0.1509612420991767,-0.12041305814901308,0.030548183950163607,0.9965690336859783,0.0014001148446503766,0.0020308514693712387,0.9980135342566231,0.0009558651819309016,0.0010306005614459188
plus,8,4096.0,67,20340781,-0.15086126727172927,-0.12021412262153301,0.03064714465019626,0.9984054151154559,0.0004360008132829203,0.0011585840712610785,0.9989456483346378,0.0002472236644035383,0.0008071280009585974
plus,8,0.0,68,20340782,-0.31120062605014465,0.14888546422269783,0.4600860902728425,0.5146967082912607,0.09932455156146275,0.3859787401472766,0.48265750845513766,0.20115078464827302,0.3161917068965894
plus,8,1.0,68,20340782,-0.29661612224060846,0.07507839976601449,0.37169452200662295,0.6355275441585342,0.021892493909279474,0.34257996193218626,0.5518826532495168,0.17200075029423761,0.27611659645624553
plus,8,4.0,68,20340782,-0.23661778006472356,0.010639585611703452,0.247257365676427,0.7310441131752813,0.016372680176707118,0.25258320664801154,0.6639665576630042,0.128880696418353,0.20715274591864283
plus,8,16.0,68,20340782,-0.18485845265018128,-0.08927710913994985,0.09558134351023143,0.8693522788321376,0.008204708881482194,0.12244301228638012,0.831826263606191,0.06434215362169503,0.10383158277211402
plus,8,64.0,68,20340782,-0.15148323497868227,-0.11355993417002501,0.03792330080865726,0.9582913032048163,0.002833744544628536,0.038874952250555206,0.943555372971074,0.021410778535729376,0.03503384849319668
plus,8,256.0,68,20340782,-0.15153266202642424,-0.12024507458721316,0.031287587439211076,0.9880541332086847,0.00024352078081034273,0.011702346010504927,0.9770232497799721,0.009563573210166175,0.013413177009861672
plus,8,1024.0,68,20340782,-0.1510663387690198,-0.1201595313419971,0.03090680742702269,0.9963258561996107,0.0002491840547826763,0.003424959745606791,0.9936599655653173,0.00341721090680141,0.0029228235278813005
plus,8,4096.0,68,20340782,-0.15088301278255964,-0.12012466313690719,0.030758349645652452,0.9983698021192002,0.0002506412714773118,0.00137955660932243,0.9977984415625738,0.0009102376335513306,0.0012913208038748962
plus,8,0.0,69,20340783,-0.390286867473542,0.1437130686963577,0.5339999361698997,0.5803793185654762,0.041666666666666664,0.37795401476785717,0.37532167973722425,0.31450857154131145,0.31016974872146424
plus,8,1.0,69,20340783,-0.31101388840108934,0.03165630540270495,0.34267019380379427,0.6206671978169256,0.22003460032149874,0.1592982018615756,0.5342693791336942,9.042245814393797e-6,0.46572157862049124
plus,8,4.0,69,20340783,-0.2475324095486623,-0.04641097267562461,0.20112143687303768,0.7199424023179323,0.16102143398594318,0.11903616369612462,0.6514985570826358,2.712673744318139e-5,0.3484743161799209
plus,8,16.0,69,20340783,-0.18108413084744177,-0.08085029793310071,0.10023383291434106,0.8633347161961636,0.07723156721244921,0.05943371659138704,0.8263007312037207,5.4253474886362795e-5,0.17364501532139287
plus,8,64.0,69,20340783,-0.1567077630051732,-0.11352116485605203,0.043186598149121166,0.9586501313809124,0.02155758252065277,0.019792286098434853,0.9421449418080808,7.233796651515037e-5,0.057782720225404
plus,8,256.0,69,20340783,-0.1521842165708788,-0.12013698782116235,0.03204722874971645,0.9849069479590393,0.011196531795642225,0.0038965202453185494,0.9852814488223948,0.002458927406534682,0.012259623771070623
plus,8,1024.0,69,20340783,-0.1510586189066871,-0.120179659219291,0.030878959687396096,0.9957875383389149,0.0025403495820039397,0.0016721120790810407,0.995759515595592,0.0006796478472348732,0.0035608365571731557
plus,8,4096.0,69,20340783,-0.15086161770006273,-0.12013332309858227,0.030728294601480466,0.9981459869482673,0.0007179714116694835,0.0011360416400632582,0.9983607377490183,0.00022729718365536024,0.0014119650673263138
plus,8,0.0,70,20340784,-0.38603095509207186,0.12349771355712356,0.5095286686491954,0.6538731715104898,0.24567816084449723,0.1004486676450129,0.6777775398818693,0.05014746554869789,0.2720749945694329
plus,8,1.0,70,20340784,-0.32094652243568395,0.12719775933761648,0.44814428177330046,0.6174653329914761,0.2418003389978764,0.14073432801064742,0.62841370081092,0.01303169987697756,0.35855459931210243
plus,8,4.0,70,20340784,-0.2488643006668138,0.04625750569056884,0.29512180635738267,0.7199235950058984,0.17428328885563799,0.10579311613846366,0.7221067983405551,0.009794119960815556,0.2680990816986293
plus,8,16.0,70,20340784,-0.18831056869865578,-0.0883346660297746,0.09997590266888118,0.86896562593763,0.0780107794592192,0.053023594603150745,0.8616048518326804,0.004937750086572551,0.13345739808074703
plus,8,64.0,70,20340784,-0.15676032119803135,-0.11576211749254976,0.04099820370548159,0.950422859973383,0.033012491335864404,0.016564648690752557,0.9497250406657395,0.0018944629335629526,0.048380496400697616
plus,8,256.0,70,20340784,-0.15152694636852335,-0.12095966274348435,0.030567283625038993,0.9869667314934928,0.008881673355379139,0.004151595151128247,0.9937810156478296,0.0005284589925073789,0.005690525359662936
plus,8,1024.0,70,20340784,-0.15085873895298066,-0.12047840278640574,0.030380336166574914,0.9965018555880305,0.001835149759468834,0.0016629946525006279,0.9979523477059206,0.0001857356355781712,0.0018619166585011175
plus,8,4096.0,70,20340784,-0.15085003198255634,-0.12020151608919125,0.03064851589336509,0.9983805139169319,0.0005135599560445211,0.0011059261270235433,0.9989173678853629,0.00010370599111281696,0.000978926123524145
plus,8,0.0,71,20340785,-0.34970225508764985,0.1092668044080988,0.4589690594957486,0.6461658905342821,0.09696915544376254,0.25686495402195536,0.4109421183942292,0.10633835011172109,0.4827195314940496
plus,8,1.0,71,20340785,-0.31122702401562663,0.08026754278217338,0.39149456679780004,0.5007094851155579,0.05721370270839024,0.44207681217605177,0.6098406808659081,0.19943382232907936,0.19072549680501255
plus,8,4.0,71,20340785,-0.28971736109054874,-0.020839120625427518,0.2688782404651212,0.6271079549041196,0.042973059732595346,0.32991898536328496,0.7083302364000523,0.14884884568280685,0.14282091791714083
plus,8,16.0,71,20340785,-0.19475304925410344,-0.09962478189093557,0.09512826736316787,0.8146999708690748,0.02161209526890301,0.16368793386202213,0.8548580571078174,0.07374898899064897,0.07139295390153368
plus,8,64.0,71,20340785,-0.149866944182823,-0.11633184706003893,0.033535097122784074,0.9384478177802406,0.007371452293108112,0.05418072992665122,0.951744719584573,0.024197091415194952,0.024058189000232183
plus,8,256.0,71,20340785,-0.15055327901588533,-0.12062192839156095,0.02993135062432438,0.9828471744798756,0.0017882784855202144,0.015364547034604221,0.9852100229868362,0.009809575963559077,0.004980401049604618
plus,8,1024.0,71,20340785,-0.1509946024755876,-0.12038426477118151,0.03061033770440609,0.9949696090263045,0.0006443546304061319,0.004386036343289486,0.9960277430372213,0.0022129707598002274,0.0017592862029784213
plus,8,4096.0,71,20340785,-0.15087734527843205,-0.12015241521876131,0.030724930059670738,0.9981757463675943,0.0002506412714773118,0.0015736123609283688,0.9981953995940349,0.0005766240826771108,0.001227976323287837
plus,8,0.0,72,20340786,-0.34634762246875395,0.2087761207501965,0.5551237432189504,0.6088611271795067,0.07030859981679903,0.3208302730036942,0.16724195052316107,0.1224870001109603,0.7102710493658787
plus,8,1.0,72,20340786,-0.2861460591295787,0.06880858851400785,0.35495464764358653,0.5900739858228836,0.24099794006506833,0.16892807411204808,0.6465349433901215,9.042245814393797e-6,0.353456014364064
plus,8,4.0,72,20340786,-0.2368520280484437,-0.007768353987130258,0.22908367406131347,0.6993800846294539,0.17368148965603192,0.12693842571451414,0.7356977302749564,2.712673744318139e-5,0.26427514298760046
plus,8,16.0,72,20340786,-0.17610793506011121,-0.09714285711404849,0.07896507794606272,0.8587535140909397,0.07771292476315061,0.06353356114590968,0.8684003177998809,5.425347488636278e-5,0.1315454287252326
plus,8,64.0,72,20340786,-0.15396154483623717,-0.11575527318272845,0.03820627165350872,0.9669979361128834,0.017177783348040578,0.015824280539076075,0.9481444282024863,0.0024704600971563414,0.049385111700357406
plus,8,256.0,72,20340786,-0.15150024280025895,-0.11912090740662033,0.03237933539363862,0.9919239737831731,0.003309063254103421,0.0047669629627235645,0.9855366929207545,0.000732947453645943,0.013730359625599478
plus,8,1024.0,72,20340786,-0.15085841287563698,-0.12003522127537637,0.030823191600260605,0.9968214772151804,0.0014699377002604353,0.001708585084559266,0.9967298901742923,0.00026517994229346964,0.0030049298834143087
plus,8,4096.0,72,20340786,-0.15085307693365674,-0.12012642763069431,0.030726649302962428,0.9984619737567557,0.00044267019230467966,0.0010953560509396657,0.9985448595135246,0.00017580785258001534,0.0012793326338956196
plus,8,0.0,73,20340787,-0.3611305430178373,0.06446355057014953,0.42559409358798683,0.610046542444222,0.22328679088911138,0.16666666666666666,0.6051387213796325,0.2426976485565128,0.15216363006385458
plus,8,1.0,73,20340787,-0.3512887300100868,0.04424815242357479,0.3955368824336616,0.7064912737472935,0.011566697893877362,0.28194202835882914,0.5570116208530185,0.3016390534150361,0.14134932573194542
plus,8,4.0,73,20340787,-0.24970698011478973,-0.03828370736353787,0.21142327275125186,0.7832251741892793,0.008651311240737211,0.2081235145699835,0.6687084413903852,0.2255027689972744,0.10578878961234046
plus,8,16.0,73,20340787,-0.2001119749128678,-0.06668897318017526,0.13342300173269256,0.8323748499327799,0.009322236500721512,0.15830291356649856,0.8081502418488307,0.10838198685041193,0.08346777130075736
plus,8,64.0,73,20340787,-0.16245066065633024,-0.11157385023269933,0.0508768104236309,0.9458761434511679,0.003274832703714282,0.050849023845117775,0.9361754478315772,0.03574142403511594,0.02808312813330675
plus,8,256.0,73,20340787,-0.15300674850773577,-0.12084956342346652,0.03215718508426925,0.9835094905912644,0.0005232211247731574,0.015967288283962388,0.9838544023367061,0.009809575963559077,0.006336021699734955
plus,8,1024.0,73,20340787,-0.15113220588951992,-0.12020764494112167,0.030924560948398253,0.9969438933501219,0.0002491840547826763,0.0028069225950954797,0.9941032521080425,0.0033056852885985435,0.0025910626033590354
plus,8,4096.0,73,20340787,-0.15089368018621618,-0.12015854744329092,0.03073513274292526,0.9983748184331941,0.0003329578368238516,0.0012922237299820619,0.9980746728737454,0.0009180054673825485,0.001007321658871966
plus,8,0.0,74,20340788,-0.3463206217359034,0.11234623094646948,0.45866685268237284,0.3519821665273685,0.11427800911724079,0.5337398243553908,0.3365107956877121,0.10818840307434033,0.5553008012379476
plus,8,1.0,74,20340788,-0.34476858154650974,0.04563465354527512,0.3904032350917849,0.7035718679975128,2.79034228011851e-5,0.29640022857968606,0.4300868163789731,0.2882864182149123,0.28162676540611453
plus,8,4.0,74,20340788,-0.3076778558953029,-0.045365500408036614,0.2623123554872663,0.7792547420655858,8.37102684035553e-5,0.22066154766601062,0.5726196800100964,0.216094947358859,0.21128537263104452
plus,8,16.0,74,20340788,-0.20773113554852318,-0.0825681661800103,0.1251629693685129,0.8907733644498079,0.00016742053680711064,0.10905921501338495,0.7861528247797371,0.10794927909194804,0.10589789612831486
plus,8,64.0,74,20340788,-0.1656863899982619,-0.11410719296194091,0.051579197036320995,0.9638056156404851,0.00022322738240948084,0.035971156977105505,0.9283308933622558,0.035946487025813705,0.035722619611930295
plus,8,256.0,74,20340788,-0.15297081274020025,-0.11925226188287703,0.03371855085732321,0.98968439209837,0.0002435207808103427,0.01007208712081968,0.9799354177173871,0.009815020571923641,0.010249561710689423
plus,8,1024.0,74,20340788,-0.15124029693108873,-0.12003243610253586,0.03120786082855287,0.996605261049878,0.0002491840547826763,0.0031455548953393895,0.9942875436083428,0.0025486490447634547,0.003163807346893744
plus,8,4096.0,74,20340788,-0.1509219926360126,-0.12009476851145717,0.030827224124555436,0.9981927823652511,0.0002506412714773118,0.0015565763632714835,0.9978315162294623,0.0006889426877525413,0.0014795410827851086
plus,8,0.0,75,20340789,-0.35477190724409274,0.09317357626405645,0.4479454835081492,0.5510007734753715,0.20045294621360688,0.2485462803110216,0.42116283678101696,0.13787103761388628,0.44096612560509674
plus,8,1.0,75,20340789,-0.3043780789031755,0.11388334018479365,0.4182614190879691,0.5796363032579911,0.022951959428961104,0.39741173731304785,0.4982029355982038,0.18791023632551082,0.3138868280762854
plus,8,4.0,75,20340789,-0.250842429110596,0.014526782499303413,0.2653692116098994,0.6863030685109446,0.017276752273023496,0.2964201792160321,0.6237067694245194,0.14081281094180792,0.2354804196336727
plus,8,16.0,75,20340789,-0.18239300330254482,-0.05779514161653073,0.12459786168601408,0.8442975276724872,0.008763941539117082,0.14693853078839564,0.8116963694869486,0.07030821088342247,0.11799541962962894
plus,8,64.0,75,20340789,-0.15324820364185748,-0.10164017642990185,0.051608027211955634,0.9483136700480448,0.003088734383179471,0.04859759556877573,0.9368454082646598,0.023399464289638527,0.03975512744570166
plus,8,256.0,75,20340789,-0.15118899245611167,-0.12060343913064929,0.03058555332546238,0.9893981457614743,0.0025840508199437883,0.008017803418581923,0.9795987067112467,0.006020279410228718,0.014381013878524578
plus,8,1024.0,75,20340789,-0.15097447940970704,-0.12037028014411807,0.030604199265588966,0.9964827047784445,0.0007938031123899856,0.002723492109165429,0.9951174897144991,0.002095884156489761,0.002786626129011113
plus,8,4096.0,75,20340789,-0.15087848303757756,-0.12014072877715319,0.03073775426042437,0.9984681272577429,0.0002980480223639763,0.0012338247198931248,0.9979690809079913,0.0007024776382240174,0.0013284414537846935
plus,8,0.0,76,20340790,-0.39573308897028026,0.15572178533458547,0.5514548743048657,0.4017881893315214,0.10185864207067155,0.4963531685978069,0.14937019324050124,0.05648959576484178,0.794140210994657
plus,8,1.0,76,20340790,-0.25891903253194587,0.04692916662652038,0.3058481991584662,0.7279357415948057,2.79034228011851e-5,0.27203635498239315,0.4693588318131839,0.3211954876318042,0.20944568055501186
plus,8,4.0,76,20340790,-0.2250043379941012,0.012548865829316077,0.23755320382341727,0.8009173984775938,8.37102684035553e-5,0.1989988912540027,0.604180054364103,0.23925776732127757,0.15656217831461938
plus,8,16.0,76,20340790,-0.17184841914701868,-0.06284992935104489,0.10899848979597379,0.9315938645917231,0.03487398109696793,0.03353215431130887,0.8043903933144135,0.14728758553243412,0.04832202115315229
plus,8,64.0,76,20340790,-0.15494621559772787,-0.10913419300571582,0.045812022592012044,0.9789064147720585,0.010017304097395032,0.011076281130546307,0.9361622268395586,0.04774031920248943,0.016097453957951882
plus,8,256.0,76,20340790,-0.1516343516235762,-0.12216368022690766,0.029470671396668535,0.9942744820005927,0.0023126481542039487,0.0034128698452034157,0.9829252761957283,0.012384770358640416,0.004689953445631154
plus,8,1024.0,76,20340790,-0.1509842418640397,-0.12061389041568986,0.030370351448349833,0.9979092022332448,0.0005573911637260114,0.0015334066030291953,0.995545629534104,0.0030730919742415954,0.0013812784916542528
plus,8,4096.0,76,20340790,-0.1508693356035141,-0.12021529243900524,0.030654043164508857,0.9985987739324306,0.0002681026121411401,0.001133123455428305,0.9984236371332734,0.0006066498649592993,0.0009697130017673138
plus,8,0.0,77,20340791,-0.3814790016048377,0.23251349645393424,0.613992498058772,0.5038930496253797,0.09100869831701495,0.4050982520576053,0.42187641704227613,0.47022685557021593,0.10789672738750794
plus,8,1.0,77,20340791,-0.26352868952024533,0.11409253261300958,0.3776212221332549,0.5755516466148101,0.23056660675527432,0.19388174662991556,0.5930492886682701,0.0208542516228595,0.3860964597088703
plus,8,4.0,77,20340791,-0.21995035336728513,-0.008737485009501033,0.2112128683577841,0.722922026612696,0.09672077884617415,0.1803571945411299,0.7980972971098494,0.15147532794139565,0.05042737494875482
plus,8,16.0,77,20340791,-0.1802791497759674,-0.08121010580188952,0.09906904397407788,0.8681249380402596,0.04466859312989299,0.0872064688298473,0.9008341423536685,0.07415572528561362,0.025010132360717748
plus,8,64.0,77,20340791,-0.1463042890431882,-0.11613021602457708,0.030174073018611122,0.9591518557477856,0.013138876980442932,0.027709267271771566,0.9677600981051823,0.023760414127886376,0.008479487766931302
plus,8,256.0,77,20340791,-0.15125591965993543,-0.12064687744277473,0.030609042217160695,0.9895090213384402,0.003095327152105516,0.007395651509454125,0.9912582451053121,0.006051948016274858,0.002689806878412987
plus,8,1024.0,77,20340791,-0.15100333518308798,-0.12038830161260716,0.030615033570480815,0.9968990023358347,0.0007944166324908312,0.0023065810316743366,0.997409498104384,0.0014096543834573089,0.0011808475121586406
plus,8,4096.0,77,20340791,-0.1508679753963055,-0.12020056905046801,0.030667406345837492,0.9985154750255327,0.0003377278093110733,0.0011467971651560834,0.9988068791509508,0.0003611697431325904,0.0008319511059165245
plus,8,0.0,78,20340792,-0.3820016948588951,0.08740970515878285,0.469411400017678,0.4947743109726459,0.4275259020094763,0.07769978701787775,0.689848243507457,0.14053107505801926,0.16962068143452383
plus,8,1.0,78,20340792,-0.27671489816026923,0.08593697182911098,0.3626518699893802,0.5179062865528608,0.25313536771394085,0.22895834573319837,0.6366145297927307,0.011394969243143696,0.3519905009641257
plus,8,4.0,78,20340792,-0.21681475688840401,0.02092166563544276,0.23773642252384677,0.6395107402290922,0.1890963202896355,0.17139293948127235,0.7282574200769131,0.008566571985440157,0.26317600793764667
