leaf_error,transfer_error,trial,baseline_gap,transfer_gap,improvement,achieved_leaf_error,achieved_regret_error,achieved_strategy_error
0.025,0.4,2,0.21694644057200063,0.566161442813372,-0.34921500224137136,0.02499890796055685,0.39999847118650733,0.3999734407854927
0.025,0.0,3,0.3026407600634753,0.15432686392065842,0.14831389614281687,0.02499544271769102,0.0,0.0
0.025,0.025,3,0.3026407600634753,0.16934622271741484,0.13329453734606045,0.02499544271769102,0.024999325469360092,0.024997851502506024
0.025,0.05,3,0.3026407600634753,0.186781043223613,0.11585971683986229,0.02499544271769102,0.04999584479862871,0.04999900700779003
0.025,0.1,3,0.3026407600634753,0.2374142637809058,0.06522649628256949,0.02499544271769102,0.09999364924485038,0.09999801401558006
0.025,0.2,3,0.3026407600634753,0.313732646497903,-0.011091886434427711,0.02499544271769102,0.1999719322637062,0.19999602803116004
0.025,0.4,3,0.3026407600634753,0.7361346170922705,-0.43349385702879517,0.02499544271769102,0.3999817129887211,0.3999745969794015
0.025,0.0,4,0.1693842131511819,0.14912759211462623,0.020256621036555678,0.02499860805830273,0.0,0.0
0.025,0.025,4,0.1693842131511819,0.17955905056928745,-0.010174837418105542,0.02499860805830273,0.024999882767540706,0.02499219052342677
0.025,0.05,4,0.1693842131511819,0.25796920667065504,-0.08858499351947313,0.02499860805830273,0.04999976553508141,0.04998999707439647
0.025,0.1,4,0.1693842131511819,0.38799949269761247,-0.21861527954643056,0.02499860805830273,0.09999953107016282,0.09998215288219714
0.025,0.2,4,0.1693842131511819,0.3219144443248251,-0.15253023117364317,0.02499860805830273,0.19998005808890165,0.19999526601438
0.025,0.4,4,0.1693842131511819,0.5666114889672169,-0.397227275816035,0.02499860805830273,0.3999858341590871,0.3999905320287599
0.025,0.0,5,0.14026117307839014,0.22041977595612305,-0.08015860287773291,0.02499900685053621,0.0,0.0
0.025,0.025,5,0.14026117307839014,0.17153170370665305,-0.031270530628262905,0.02499900685053621,0.02499865468054524,0.02499479625880746
0.025,0.05,5,0.14026117307839014,0.20377553481905986,-0.06351436174066971,0.02499900685053621,0.04999967374976053,0.04998959251761493
0.025,0.1,5,0.14026117307839014,0.23658963112594544,-0.0963284580475553,0.02499900685053621,0.09999874005801393,0.09997918503522986
0.025,0.2,5,0.14026117307839014,0.3087966613748596,-0.16853548829646947,0.02499900685053621,0.1999963681053002,0.19999748011602791
0.025,0.4,5,0.14026117307839014,0.5685991654426364,-0.4283379923642463,0.02499900685053621,0.3999927362106004,0.39991674014091944
0.025,0.0,6,0.1690083075347496,0.1032357494393712,0.06577255809537841,0.024996741063021646,0.0,0.0
0.025,0.025,6,0.1690083075347496,0.1028101004182922,0.06619820711645741,0.024996741063021646,0.024998271028295906,0.024999372475110818
0.025,0.05,6,0.1690083075347496,0.11730397990708774,0.05170432762766186,0.024996741063021646,0.049998744950221635,0.04999744051201438
0.025,0.1,6,0.1690083075347496,0.15415349434355607,0.014854813191193528,0.024996741063021646,0.09999488102402886,0.09999748990044327
0.025,0.2,6,0.1690083075347496,0.25542582012292026,-0.08641751258817065,0.024996741063021646,0.19998616822636725,0.19998453211315098
0.025,0.4,6,0.1690083075347496,0.4259476480795046,-0.256939340544755,0.024996741063021646,0.3999795240961154,0.3998703934220972
0.025,0.0,7,0.3781296965116412,0.1143951496975929,0.2637345468140483,0.024998405759296752,0.0,0.0
0.025,0.025,7,0.3781296965116412,0.13273689046383008,0.2453928060478111,0.024998405759296752,0.024997127555121103,0.024994965608832853
0.025,0.05,7,0.3781296965116412,0.14644390031172716,0.23168579619991403,0.024998405759296752,0.049994255110242206,0.04998835406840527
